FromNode,ToNode,Distance_Meters,Time_Seconds
2362.0,2195.0,149141.4,5965.66
2195.0,2258.0,108806.47,4352.26
2258.0,2195.0,108806.47,4352.26
2195.0,2199.0,119897.41,4795.9
2199.0,2195.0,119897.41,4795.9
2195.0,2271.0,104439.3,4177.57
2271.0,2195.0,104439.3,4177.57
2195.0,2301.0,88881.04,3555.24
2301.0,2195.0,88881.04,3555.24
2195.0,2351.0,47002.89,2115.13
2351.0,2195.0,47002.89,2115.13
2215.0,2241.0,33262.63,1330.51
2241.0,2215.0,33262.63,1330.51
2215.0,2362.0,29968.8,1198.75
2362.0,2215.0,29968.8,1198.75
2362.0,2217.0,30108.67,1354.89
2217.0,2362.0,30108.67,1354.89
2217.0,2224.0,39472.56,1776.27
2224.0,2217.0,39472.56,1776.27
2024.0,2109.0,60377.34,2415.09
2109.0,2024.0,60377.34,2415.09
2024.0,2149.0,37972.04,1518.88
2149.0,2024.0,37972.04,1518.88
2109.0,2149.0,23373.76,934.95
2149.0,2109.0,23373.76,934.95
2375.0,2346.0,25252.21,1136.35
2346.0,2375.0,25252.21,1136.35
2375.0,2545.0,31826.44,1432.19
2545.0,2375.0,31826.44,1432.19
2450.0,2520.0,27873.2,1114.93
2520.0,2450.0,27873.2,1114.93
2450.0,2500.0,33082.53,1323.3
2500.0,2450.0,33082.53,1323.3
2450.0,2545.0,27551.81,1102.07
2545.0,2450.0,27551.81,1102.07
2096.0,2097.0,77731.62,3109.26
2097.0,2096.0,77731.62,3109.26
2096.0,2159.0,44947.8,1797.91
2159.0,2096.0,44947.8,1797.91
2096.0,2121.0,54380.67,2175.23
2121.0,2096.0,54380.67,2175.23
2096.0,2124.0,44591.55,1783.66
2124.0,2096.0,44591.55,1783.66
2096.0,2173.0,47696.81,1907.87
2173.0,2096.0,47696.81,1907.87
2097.0,2121.0,44534.19,1781.37
2121.0,2097.0,44534.19,1781.37
2097.0,2112.0,39379.34,1575.17
2112.0,2097.0,39379.34,1575.17
2097.0,2192.0,43315.8,1732.63
2192.0,2097.0,43315.8,1732.63
2159.0,2158.0,53029.41,2121.18
2158.0,2159.0,53029.41,2121.18
2159.0,2192.0,130032.51,5201.3
2192.0,2159.0,130032.51,5201.3
2121.0,2173.0,70377.86,3167.0
2173.0,2121.0,70377.86,3167.0
2121.0,2192.0,55547.37,2499.63
2192.0,2121.0,55547.37,2499.63
2173.0,2158.0,40384.98,1817.32
2158.0,2173.0,40384.98,1817.32
2112.0,2098.0,69471.68,2778.87
2098.0,2112.0,69471.68,2778.87
2112.0,2160.0,20309.5,913.93
2160.0,2112.0,20309.5,913.93
2192.0,2098.0,103769.95,4150.8
2098.0,2192.0,103769.95,4150.8
2192.0,2160.0,36424.74,1456.99
2160.0,2192.0,36424.74,1456.99
2098.0,2129.0,42560.62,1702.42
2129.0,2098.0,42560.62,1702.42
2098.0,2175.0,61555.18,2462.21
2175.0,2098.0,61555.18,2462.21
2098.0,2160.0,67553.53,2702.14
2160.0,2098.0,67553.53,2702.14
2098.0,2146.0,34195.51,1538.8
2146.0,2098.0,34195.51,1538.8
2126.0,2146.0,22911.9,1031.04
2146.0,2126.0,22911.9,1031.04
2129.0,2175.0,42889.56,1930.03
2175.0,2129.0,42889.56,1930.03
2177.0,2175.0,47137.36,1885.49
2175.0,2177.0,47137.36,1885.49
2177.0,2395.0,183943.9,7357.76
2395.0,2177.0,183943.9,7357.76
2177.0,2463.0,93966.29,3758.65
2463.0,2177.0,93966.29,3758.65
2177.0,2466.0,115922.49,4636.9
2466.0,2177.0,115922.49,4636.9
2177.0,2448.0,73336.35,2933.45
2448.0,2177.0,73336.35,2933.45
2177.0,2497.0,67620.59,2704.82
2497.0,2177.0,67620.59,2704.82
2177.0,2396.0,195733.29,7829.33
2396.0,2177.0,195733.29,7829.33
2177.0,2460.0,74404.13,2976.17
2460.0,2177.0,74404.13,2976.17
2177.0,2552.0,48292.11,1931.68
2552.0,2177.0,48292.11,1931.68
2177.0,2489.0,78605.62,3144.22
2489.0,2177.0,78605.62,3144.22
2447.0,2466.0,36504.65,1460.19
2466.0,2447.0,36504.65,1460.19
2466.0,2408.0,74424.5,2976.98
2408.0,2466.0,74424.5,2976.98
2466.0,2436.0,68768.96,2750.76
2436.0,2466.0,68768.96,2750.76
2466.0,2548.0,73442.39,2937.7
2548.0,2466.0,73442.39,2937.7
2466.0,2455.0,69458.54,3125.63
2455.0,2466.0,69458.54,3125.63
2548.0,2408.0,49875.35,1995.01
2408.0,2548.0,49875.35,1995.01
2548.0,2500.0,32317.47,1292.7
2500.0,2548.0,32317.47,1292.7
2395.0,2483.0,121211.73,4848.47
2483.0,2395.0,121211.73,4848.47
2395.0,2440.0,151687.59,6067.5
2440.0,2395.0,151687.59,6067.5
2395.0,2397.0,184767.17,7390.69
2397.0,2395.0,184767.17,7390.69
2395.0,2482.0,61907.77,2476.31
2482.0,2395.0,61907.77,2476.31
2395.0,2401.0,92444.15,3697.77
2401.0,2395.0,92444.15,3697.77
2395.0,2451.0,123437.7,4937.51
2451.0,2395.0,123437.7,4937.51
2395.0,2462.0,46386.85,1855.47
2462.0,2395.0,46386.85,1855.47
2395.0,2463.0,117275.77,4691.03
2463.0,2395.0,117275.77,4691.03
2395.0,2403.0,92260.09,3690.4
2403.0,2395.0,92260.09,3690.4
2395.0,2498.0,113692.01,4547.68
2498.0,2395.0,113692.01,4547.68
2395.0,2396.0,221053.29,8842.13
2396.0,2395.0,221053.29,8842.13
2395.0,2405.0,129053.4,5162.14
2405.0,2395.0,129053.4,5162.14
2395.0,2404.0,208004.56,8320.18
2404.0,2395.0,208004.56,8320.18
2395.0,2511.0,40548.97,1621.96
2511.0,2395.0,40548.97,1621.96
2395.0,2515.0,198053.11,7922.12
2515.0,2395.0,198053.11,7922.12
2395.0,2508.0,163273.32,6530.93
2508.0,2395.0,163273.32,6530.93
2395.0,2502.0,60691.09,2427.64
2502.0,2395.0,60691.09,2427.64
2395.0,2442.0,58249.37,2329.97
2442.0,2395.0,58249.37,2329.97
2395.0,2436.0,129563.28,5182.53
2436.0,2395.0,129563.28,5182.53
2395.0,2423.0,32772.09,1310.88
2423.0,2395.0,32772.09,1310.88
2395.0,2552.0,193632.77,7745.31
2552.0,2395.0,193632.77,7745.31
2395.0,2553.0,88846.25,3553.85
2553.0,2395.0,88846.25,3553.85
2395.0,2543.0,84106.12,3364.24
2543.0,2395.0,84106.12,3364.24
2395.0,2399.0,137526.62,5501.06
2399.0,2395.0,137526.62,5501.06
2395.0,2538.0,89439.19,3577.57
2538.0,2395.0,89439.19,3577.57
2463.0,2423.0,41848.08,1673.92
2423.0,2463.0,41848.08,1673.92
2463.0,2437.0,27663.35,1106.53
2437.0,2463.0,27663.35,1106.53
2463.0,2442.0,69827.17,2793.09
2442.0,2463.0,69827.17,2793.09
2448.0,2497.0,46019.7,2070.89
2497.0,2448.0,46019.7,2070.89
2448.0,2180.0,44989.02,2024.51
2180.0,2448.0,44989.02,2024.51
2497.0,2436.0,41064.18,1642.57
2436.0,2497.0,41064.18,1642.57
2396.0,2397.0,52364.41,2094.58
2397.0,2396.0,52364.41,2094.58
2396.0,2416.0,81912.04,3276.48
2416.0,2396.0,81912.04,3276.48
2396.0,2404.0,43330.05,1733.2
2404.0,2396.0,43330.05,1733.2
2396.0,2508.0,71273.53,3207.31
2508.0,2396.0,71273.53,3207.31
2396.0,2407.0,29406.99,1323.31
2407.0,2396.0,29406.99,1323.31
2508.0,2460.0,40654.46,1626.18
2460.0,2508.0,40654.46,1626.18
2508.0,2552.0,64985.81,2924.36
2552.0,2508.0,64985.81,2924.36
2460.0,2552.0,47499.77,2137.49
2552.0,2460.0,47499.77,2137.49
2460.0,2437.0,52545.57,2364.55
2437.0,2460.0,52545.57,2364.55
2489.0,2442.0,41988.58,1679.54
2442.0,2489.0,41988.58,1679.54
2489.0,2436.0,26807.76,1206.35
2436.0,2489.0,26807.76,1206.35
2436.0,2455.0,51901.25,2076.05
2455.0,2436.0,51901.25,2076.05
2436.0,2399.0,61241.44,2755.86
2399.0,2436.0,61241.44,2755.86
2436.0,2482.0,34909.13,1570.91
2482.0,2436.0,34909.13,1570.91
2198.0,2197.0,103785.3,4151.41
2197.0,2198.0,103785.3,4151.41
2198.0,2230.0,35662.64,1426.51
2230.0,2198.0,35662.64,1426.51
2198.0,2221.0,54018.28,2160.73
2221.0,2198.0,54018.28,2160.73
2198.0,2203.0,97282.38,3891.3
2203.0,2198.0,97282.38,3891.3
2198.0,2798.0,105340.92,4213.64
2798.0,2198.0,105340.92,4213.64
2198.0,2303.0,27587.63,1103.51
2303.0,2198.0,27587.63,1103.51
2198.0,2322.0,71787.04,2871.48
2322.0,2198.0,71787.04,2871.48
2198.0,2276.0,93311.68,3732.47
2276.0,2198.0,93311.68,3732.47
2198.0,2316.0,54906.07,2196.24
2316.0,2198.0,54906.07,2196.24
2198.0,2358.0,60285.17,2411.41
2358.0,2198.0,60285.17,2411.41
2198.0,2360.0,60785.94,2431.44
2360.0,2198.0,60785.94,2431.44
2198.0,2274.0,109088.97,4363.56
2274.0,2198.0,109088.97,4363.56
2198.0,2220.0,86349.86,3453.99
2220.0,2198.0,86349.86,3453.99
2196.0,2197.0,31906.51,1276.26
2197.0,2196.0,31906.51,1276.26
2196.0,2219.0,38141.56,1525.66
2219.0,2196.0,38141.56,1525.66
2196.0,2258.0,60324.3,2412.97
2258.0,2196.0,60324.3,2412.97
2196.0,2342.0,63582.05,2861.19
2342.0,2196.0,63582.05,2861.19
2196.0,2345.0,59654.3,2684.44
2345.0,2196.0,59654.3,2684.44
2287.0,2227.0,39416.35,1576.65
2227.0,2287.0,39416.35,1576.65
2287.0,2207.0,48840.74,2197.83
2207.0,2287.0,48840.74,2197.83
2207.0,2227.0,43163.72,1726.55
2227.0,2207.0,43163.72,1726.55
2207.0,2270.0,51095.04,2043.8
2270.0,2207.0,51095.04,2043.8
2207.0,2275.0,84768.59,3390.74
2275.0,2207.0,84768.59,3390.74
2207.0,2301.0,29262.22,1170.49
2301.0,2207.0,29262.22,1170.49
2248.0,2216.0,32877.4,1315.1
2216.0,2248.0,32877.4,1315.1
2248.0,2247.0,22276.22,891.05
2247.0,2248.0,22276.22,891.05
2234.0,2233.0,38827.48,1553.1
2233.0,2234.0,38827.48,1553.1
2234.0,2258.0,45645.92,1825.84
2258.0,2234.0,45645.92,1825.84
2234.0,2425.0,44311.18,1772.45
2425.0,2234.0,44311.18,1772.45
2216.0,2233.0,54986.31,2199.45
2233.0,2216.0,54986.31,2199.45
2257.0,2233.0,28451.11,1280.3
2233.0,2257.0,28451.11,1280.3
2257.0,2342.0,38607.02,1737.32
2342.0,2257.0,38607.02,1737.32
2220.0,2227.0,39761.61,1590.46
2227.0,2220.0,39761.61,1590.46
2220.0,2322.0,37051.72,1667.33
2322.0,2220.0,37051.72,1667.33
2220.0,2385.0,34728.28,1562.77
2385.0,2220.0,34728.28,1562.77
2233.0,2342.0,30521.2,1220.85
2342.0,2233.0,30521.2,1220.85
2197.0,2798.0,93831.71,3753.27
2798.0,2197.0,93831.71,3753.27
2197.0,2219.0,56141.25,2245.65
2219.0,2197.0,56141.25,2245.65
2197.0,2317.0,44807.13,1792.29
2317.0,2197.0,44807.13,1792.29
2197.0,2314.0,31797.42,1271.9
2314.0,2197.0,31797.42,1271.9
2197.0,2886.0,90189.79,3607.59
2886.0,2197.0,90189.79,3607.59
2200.0,2199.0,33739.93,1349.6
2199.0,2200.0,33739.93,1349.6
2200.0,2270.0,63845.28,2553.81
2270.0,2200.0,63845.28,2553.81
2200.0,2301.0,29535.64,1181.43
2301.0,2200.0,29535.64,1181.43
2200.0,2351.0,28463.42,1280.85
2351.0,2200.0,28463.42,1280.85
2230.0,2221.0,23072.31,1038.25
2221.0,2230.0,23072.31,1038.25
2230.0,2385.0,30596.15,1376.83
2385.0,2230.0,30596.15,1376.83
2247.0,2367.0,30526.32,1373.68
2367.0,2247.0,30526.32,1373.68
2345.0,2317.0,31832.49,1432.46
2317.0,2345.0,31832.49,1432.46
2270.0,2301.0,21332.18,853.29
2301.0,2270.0,21332.18,853.29
2270.0,2275.0,58775.97,2351.04
2275.0,2270.0,58775.97,2351.04
2258.0,2245.0,54646.05,2185.84
2245.0,2258.0,54646.05,2185.84
2258.0,2250.0,35592.46,1423.7
2250.0,2258.0,35592.46,1423.7
2258.0,2425.0,65534.28,2621.37
2425.0,2258.0,65534.28,2621.37
2199.0,2271.0,28362.07,1276.29
2271.0,2199.0,28362.07,1276.29
2271.0,2351.0,18904.54,756.18
2351.0,2271.0,18904.54,756.18
2219.0,2250.0,45451.3,1818.05
2250.0,2219.0,45451.3,1818.05
2219.0,2229.0,153404.5,6136.18
2229.0,2219.0,153404.5,6136.18
2219.0,2245.0,48699.11,1947.96
2245.0,2219.0,48699.11,1947.96
2219.0,2314.0,55781.4,2231.26
2314.0,2219.0,55781.4,2231.26
2219.0,2336.0,67124.52,3020.6
2336.0,2219.0,67124.52,3020.6
2798.0,2865.0,56187.02,2247.48
2865.0,2798.0,56187.02,2247.48
2798.0,2919.0,50467.67,2018.71
2919.0,2798.0,50467.67,2018.71
2798.0,2886.0,30631.28,1225.25
2886.0,2798.0,30631.28,1225.25
2798.0,2821.0,102601.18,4104.05
2821.0,2798.0,102601.18,4104.05
2798.0,2831.0,63870.69,2554.83
2831.0,2798.0,63870.69,2554.83
2317.0,2360.0,15775.18,631.01
2360.0,2317.0,15775.18,631.01
2314.0,2886.0,43871.34,1974.21
2886.0,2314.0,43871.34,1974.21
2886.0,2229.0,143411.91,5736.48
2229.0,2886.0,143411.91,5736.48
2886.0,2865.0,21849.23,873.97
2865.0,2886.0,21849.23,873.97
2221.0,2385.0,37054.04,1482.16
2385.0,2221.0,37054.04,1482.16
2221.0,2358.0,41919.5,1676.78
2358.0,2221.0,41919.5,1676.78
2221.0,2299.0,25201.05,1008.04
2299.0,2221.0,25201.05,1008.04
2221.0,2249.0,83009.82,3320.39
2249.0,2221.0,83009.82,3320.39
2203.0,2290.0,48965.33,1958.61
2290.0,2203.0,48965.33,1958.61
2203.0,2778.0,43974.05,1758.96
2778.0,2203.0,43974.05,1758.96
2203.0,2957.0,37129.14,1485.17
2957.0,2203.0,37129.14,1485.17
2203.0,2973.0,147501.5,5900.06
2973.0,2203.0,147501.5,5900.06
2203.0,2307.0,37730.84,1697.89
2307.0,2203.0,37730.84,1697.89
2203.0,2863.0,41536.36,1869.14
2863.0,2203.0,41536.36,1869.14
2303.0,2358.0,24374.04,974.96
2358.0,2303.0,24374.04,974.96
2303.0,2316.0,58206.22,2619.28
2316.0,2303.0,58206.22,2619.28
2303.0,2973.0,51842.82,2332.93
2973.0,2303.0,51842.82,2332.93
2303.0,2343.0,23870.79,1074.19
2343.0,2303.0,23870.79,1074.19
2276.0,2227.0,47476.92,1899.08
2227.0,2276.0,47476.92,1899.08
2276.0,2263.0,39228.6,1765.29
2263.0,2276.0,39228.6,1765.29
2316.0,2274.0,42531.05,1701.24
2274.0,2316.0,42531.05,1701.24
2316.0,2919.0,75521.62,3398.47
2919.0,2316.0,75521.62,3398.47
2316.0,2360.0,28395.31,1277.79
2360.0,2316.0,28395.31,1277.79
2358.0,2305.0,43973.49,1758.94
2305.0,2358.0,43973.49,1758.94
2358.0,2299.0,37973.26,1708.8
2299.0,2358.0,37973.26,1708.8
2358.0,2343.0,34803.54,1566.16
2343.0,2358.0,34803.54,1566.16
2305.0,2290.0,39390.77,1575.63
2290.0,2305.0,39390.77,1575.63
2274.0,2343.0,28110.78,1124.43
2343.0,2274.0,28110.78,1124.43
2274.0,2821.0,47113.84,1884.55
2821.0,2274.0,47113.84,1884.55
2201.0,2249.0,32255.72,1290.23
2249.0,2201.0,32255.72,1290.23
2201.0,2238.0,39925.61,1597.02
2238.0,2201.0,39925.61,1597.02
2201.0,2263.0,74468.25,2978.73
2263.0,2201.0,74468.25,2978.73
2201.0,2265.0,30359.64,1214.39
2265.0,2201.0,30359.64,1214.39
2249.0,2265.0,31177.99,1247.12
2265.0,2249.0,31177.99,1247.12
2249.0,2383.0,38453.8,1730.42
2383.0,2249.0,38453.8,1730.42
2238.0,2227.0,61423.8,2456.95
2227.0,2238.0,61423.8,2456.95
2238.0,2299.0,69004.81,2760.19
2299.0,2238.0,69004.81,2760.19
2263.0,2275.0,85959.04,3438.36
2275.0,2263.0,85959.04,3438.36
2263.0,2264.0,70028.68,2801.15
2264.0,2263.0,70028.68,2801.15
2265.0,2383.0,62569.19,2502.77
2383.0,2265.0,62569.19,2502.77
2204.0,2264.0,39357.17,1574.29
2264.0,2204.0,39357.17,1574.29
2204.0,2297.0,30574.89,1223.0
2297.0,2204.0,30574.89,1223.0
2204.0,2275.0,40508.28,1620.33
2275.0,2204.0,40508.28,1620.33
2204.0,2227.0,121163.18,4846.53
2227.0,2204.0,121163.18,4846.53
2370.0,2382.0,39192.35,1763.66
2382.0,2370.0,39192.35,1763.66
2275.0,2227.0,90028.06,3601.12
2227.0,2275.0,90028.06,3601.12
2290.0,2307.0,42086.06,1683.44
2307.0,2290.0,42086.06,1683.44
2280.0,2778.0,79295.94,3171.84
2778.0,2280.0,79295.94,3171.84
2280.0,2957.0,43313.0,1732.52
2957.0,2280.0,43313.0,1732.52
2280.0,3087.0,101321.23,4052.85
3087.0,2280.0,101321.23,4052.85
2280.0,3103.0,50510.89,2020.44
3103.0,2280.0,50510.89,2020.44
2280.0,2987.0,63642.81,2545.71
2987.0,2280.0,63642.81,2545.71
2778.0,2797.0,22597.1,903.88
2797.0,2778.0,22597.1,903.88
2778.0,2863.0,34931.59,1397.26
2863.0,2778.0,34931.59,1397.26
2778.0,2821.0,78504.33,3140.17
2821.0,2778.0,78504.33,3140.17
2957.0,2307.0,24239.52,1090.78
2307.0,2957.0,24239.52,1090.78
2957.0,2853.0,29210.01,1314.45
2853.0,2957.0,29210.01,1314.45
2973.0,2919.0,77779.41,3500.07
2919.0,2973.0,77779.41,3500.07
2365.0,2371.0,22794.95,1025.77
2371.0,2365.0,22794.95,1025.77
2425.0,2231.0,54856.31,2194.25
2231.0,2425.0,54856.31,2194.25
2540.0,2444.0,23858.34,954.33
2444.0,2540.0,23858.34,954.33
2540.0,2493.0,36732.78,1652.98
2493.0,2540.0,36732.78,1652.98
2493.0,2231.0,27955.0,1118.2
2231.0,2493.0,27955.0,1118.2
2444.0,2394.0,43735.93,1749.44
2394.0,2444.0,43735.93,1749.44
2444.0,2494.0,35781.65,1431.27
2494.0,2444.0,35781.65,1431.27
2444.0,2535.0,20228.86,809.15
2535.0,2444.0,20228.86,809.15
2444.0,2520.0,24748.53,989.94
2520.0,2444.0,24748.53,989.94
2435.0,2231.0,46818.64,1872.75
2231.0,2435.0,46818.64,1872.75
2435.0,2255.0,28873.87,1299.32
2255.0,2435.0,28873.87,1299.32
2520.0,2500.0,28347.8,1133.91
2500.0,2520.0,28347.8,1133.91
2520.0,2545.0,30643.87,1378.97
2545.0,2520.0,30643.87,1378.97
2250.0,2245.0,43003.73,1720.15
2245.0,2250.0,43003.73,1720.15
2229.0,2338.0,52309.56,2092.38
2338.0,2229.0,52309.56,2092.38
2229.0,2591.0,73375.19,2935.01
2591.0,2229.0,73375.19,2935.01
2229.0,2590.0,90489.38,3619.58
2590.0,2229.0,90489.38,3619.58
2229.0,2564.0,202345.18,8093.81
2564.0,2229.0,202345.18,8093.81
2229.0,2714.0,122385.59,4895.42
2714.0,2229.0,122385.59,4895.42
2229.0,2800.0,121389.72,4855.59
2800.0,2229.0,121389.72,4855.59
2229.0,2865.0,96307.3,3852.29
2865.0,2229.0,96307.3,3852.29
2229.0,2913.0,86822.33,3472.89
2913.0,2229.0,86822.33,3472.89
2229.0,2758.0,79428.31,3177.13
2758.0,2229.0,79428.31,3177.13
2229.0,2774.0,99725.04,3989.0
2774.0,2229.0,99725.04,3989.0
2229.0,2842.0,138906.55,5556.26
2842.0,2229.0,138906.55,5556.26
2229.0,2850.0,120525.94,4821.04
2850.0,2229.0,120525.94,4821.04
2229.0,2836.0,124608.75,4984.35
2836.0,2229.0,124608.75,4984.35
2229.0,2326.0,101970.93,4078.84
2326.0,2229.0,101970.93,4078.84
2245.0,2231.0,63414.43,2536.58
2231.0,2245.0,63414.43,2536.58
2245.0,2326.0,53688.6,2147.54
2326.0,2245.0,53688.6,2147.54
2245.0,2331.0,17117.58,684.7
2331.0,2245.0,17117.58,684.7
2331.0,2336.0,47514.71,2138.16
2336.0,2331.0,47514.71,2138.16
2331.0,2774.0,29592.58,1331.67
2774.0,2331.0,29592.58,1331.67
2338.0,2336.0,27638.89,1105.56
2336.0,2338.0,27638.89,1105.56
2338.0,2865.0,26526.47,1061.06
2865.0,2338.0,26526.47,1061.06
2338.0,2913.0,35362.66,1591.32
2913.0,2338.0,35362.66,1591.32
2338.0,2774.0,48650.0,2189.25
2774.0,2338.0,48650.0,2189.25
2591.0,2255.0,69434.52,2777.38
2255.0,2591.0,69434.52,2777.38
2591.0,2326.0,47544.35,1901.77
2326.0,2591.0,47544.35,1901.77
2591.0,2428.0,29571.02,1182.84
2428.0,2591.0,29571.02,1182.84
2591.0,2443.0,22018.53,880.74
2443.0,2591.0,22018.53,880.74
2591.0,2599.0,20853.36,834.13
2599.0,2591.0,20853.36,834.13
2591.0,2716.0,30537.2,1221.49
2716.0,2591.0,30537.2,1221.49
2590.0,2599.0,35861.25,1434.45
2599.0,2590.0,35861.25,1434.45
2590.0,2716.0,31462.99,1415.83
2716.0,2590.0,31462.99,1415.83
2564.0,2582.0,130787.64,5231.51
2582.0,2564.0,130787.64,5231.51
2564.0,2700.0,30577.11,1223.08
2700.0,2564.0,30577.11,1223.08
2564.0,2635.0,74830.71,2993.23
2635.0,2564.0,74830.71,2993.23
2564.0,2669.0,141625.22,5665.01
2669.0,2564.0,141625.22,5665.01
2564.0,2714.0,80492.65,3219.71
2714.0,2564.0,80492.65,3219.71
2564.0,2615.0,82848.83,3313.95
2615.0,2564.0,82848.83,3313.95
2564.0,2786.0,88499.43,3539.98
2786.0,2564.0,88499.43,3539.98
2564.0,2756.0,66080.39,2643.22
2756.0,2564.0,66080.39,2643.22
2564.0,2649.0,91814.14,3672.57
2649.0,2564.0,91814.14,3672.57
2564.0,2844.0,149888.72,5995.55
2844.0,2564.0,149888.72,5995.55
2564.0,2735.0,48536.99,1941.48
2735.0,2564.0,48536.99,1941.48
2564.0,2575.0,126822.73,5072.91
2575.0,2564.0,126822.73,5072.91
2716.0,2589.0,36652.01,1466.08
2589.0,2716.0,36652.01,1466.08
2716.0,2599.0,36542.6,1461.7
2599.0,2716.0,36542.6,1461.7
2716.0,2600.0,22088.52,883.54
2600.0,2716.0,22088.52,883.54
2716.0,2635.0,34191.78,1367.67
2635.0,2716.0,34191.78,1367.67
2716.0,2714.0,18606.84,744.27
2714.0,2716.0,18606.84,744.27
2714.0,2786.0,95890.02,3835.6
2786.0,2714.0,95890.02,3835.6
2714.0,2758.0,27156.6,1086.26
2758.0,2714.0,27156.6,1086.26
2714.0,2615.0,59384.94,2672.32
2615.0,2714.0,59384.94,2672.32
2714.0,2636.0,31112.33,1400.05
2636.0,2714.0,31112.33,1400.05
2800.0,2799.0,30545.2,1221.81
2799.0,2800.0,30545.2,1221.81
2800.0,2872.0,52434.81,2097.39
2872.0,2800.0,52434.81,2097.39
2800.0,2850.0,37531.16,1688.9
2850.0,2800.0,37531.16,1688.9
2865.0,2843.0,53291.22,2131.65
2843.0,2865.0,53291.22,2131.65
2913.0,2836.0,49746.85,1989.87
2836.0,2913.0,49746.85,1989.87
2758.0,2786.0,101729.07,4069.16
2786.0,2758.0,101729.07,4069.16
2758.0,2836.0,63961.15,2558.45
2836.0,2758.0,63961.15,2558.45
2842.0,2843.0,50545.11,2021.8
2843.0,2842.0,50545.11,2021.8
2842.0,2872.0,43292.54,1731.7
2872.0,2842.0,43292.54,1731.7
2850.0,2862.0,69648.01,2785.92
2862.0,2850.0,69648.01,2785.92
2589.0,2443.0,82604.38,3304.18
2443.0,2589.0,82604.38,3304.18
2589.0,2583.0,47920.77,1916.83
2583.0,2589.0,47920.77,1916.83
2589.0,2600.0,50602.35,2024.09
2600.0,2589.0,50602.35,2024.09
2589.0,2635.0,48852.71,1954.11
2635.0,2589.0,48852.71,1954.11
2589.0,2700.0,55304.47,2212.18
2700.0,2589.0,55304.47,2212.18
2836.0,2786.0,79768.76,3190.75
2786.0,2836.0,79768.76,3190.75
2836.0,2799.0,38557.43,1542.3
2799.0,2836.0,38557.43,1542.3
2326.0,2347.0,30138.4,1356.23
2347.0,2326.0,30138.4,1356.23
2231.0,2255.0,57594.77,2303.79
2255.0,2231.0,57594.77,2303.79
2231.0,2439.0,138819.1,5552.76
2439.0,2231.0,138819.1,5552.76
2255.0,2347.0,32542.31,1301.69
2347.0,2255.0,32542.31,1301.69
2255.0,2523.0,48045.16,1921.81
2523.0,2255.0,48045.16,1921.81
2439.0,2394.0,74240.68,2969.63
2394.0,2439.0,74240.68,2969.63
2439.0,2403.0,64433.16,2577.33
2403.0,2439.0,64433.16,2577.33
2439.0,2408.0,81370.49,3254.82
2408.0,2439.0,81370.49,3254.82
2439.0,2430.0,64248.28,2569.93
2430.0,2439.0,64248.28,2569.93
2439.0,2494.0,50226.71,2009.07
2494.0,2439.0,50226.71,2009.07
2439.0,2451.0,48493.98,1939.76
2451.0,2439.0,48493.98,1939.76
2439.0,2459.0,48766.56,1950.66
2459.0,2439.0,48766.56,1950.66
2439.0,2544.0,32527.87,1301.11
2544.0,2439.0,32527.87,1301.11
2439.0,2523.0,64735.56,2589.42
2523.0,2439.0,64735.56,2589.42
2523.0,2428.0,27251.24,1090.05
2428.0,2523.0,27251.24,1090.05
2523.0,2430.0,31051.64,1242.07
2430.0,2523.0,31051.64,1242.07
2430.0,2419.0,26606.85,1064.27
2419.0,2430.0,26606.85,1064.27
2430.0,2428.0,57257.24,2290.29
2428.0,2430.0,57257.24,2290.29
2430.0,2443.0,53374.05,2134.96
2443.0,2430.0,53374.05,2134.96
2347.0,2428.0,21761.04,870.44
2428.0,2347.0,21761.04,870.44
2821.0,2793.0,71463.36,2858.53
2793.0,2821.0,71463.36,2858.53
2821.0,2863.0,41261.7,1650.47
2863.0,2821.0,41261.7,1650.47
2821.0,2831.0,22412.19,896.49
2831.0,2821.0,22412.19,896.49
2821.0,2832.0,31227.53,1249.1
2832.0,2821.0,31227.53,1249.1
3087.0,3014.0,30057.35,1202.29
3014.0,3087.0,30057.35,1202.29
3103.0,2989.0,46031.65,1841.27
2989.0,3103.0,46031.65,1841.27
3103.0,3027.0,51980.39,2339.12
3027.0,3103.0,51980.39,2339.12
2987.0,2976.0,76398.52,3055.94
2976.0,2987.0,76398.52,3055.94
2987.0,2989.0,65363.69,2614.55
2989.0,2987.0,65363.69,2614.55
2987.0,3089.0,25236.56,1135.65
3089.0,2987.0,25236.56,1135.65
2987.0,3000.0,77180.32,3473.11
3000.0,2987.0,77180.32,3473.11
2989.0,2976.0,118826.62,4753.06
2976.0,2989.0,118826.62,4753.06
2989.0,3027.0,51582.52,2063.3
3027.0,2989.0,51582.52,2063.3
2989.0,3008.0,51697.88,2067.92
3008.0,2989.0,51697.88,2067.92
2989.0,3036.0,66965.18,2678.61
3036.0,2989.0,66965.18,2678.61
2346.0,2371.0,25556.76,1150.05
2371.0,2346.0,25556.76,1150.05
2394.0,2544.0,43436.33,1737.45
2544.0,2394.0,43436.33,1737.45
2544.0,2419.0,28096.76,1264.35
2419.0,2544.0,28096.76,1264.35
2483.0,2403.0,31369.57,1254.78
2403.0,2483.0,31369.57,1254.78
2483.0,2451.0,20792.9,831.72
2451.0,2483.0,20792.9,831.72
2440.0,2419.0,32351.3,1294.05
